domain,email,source_url,source_type,source_kind,found_in,crawl_depth,confidence_score,confidence_label,reason_flags,sighting_count,verification_status,deliverability_confidence,resolved_company_domain,identity_confidence,delivery_state,confidence_band,finding_type
play.google.com,media@play.google.com,https://play.google.com/store/apps/details,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,play.google.com,90,valid,tier_c,inferred
play.google.com,press@play.google.com,https://play.google.com/store/apps/details,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,play.google.com,90,valid,tier_c,inferred
w3.do,,,,,,,0,reject,no_emails_found,0,unknown,0,w3.do,0,unknown,tier_d,
wanderlous.com,,,,,,,0,reject,no_emails_found,0,unknown,0,wanderlous.com,0,unknown,tier_d,
game.caena.io,,,,,,,0,reject,no_emails_found,0,unknown,0,game.caena.io,0,unknown,tier_d,
atom.com,,,,,,,0,reject,no_emails_found,0,unknown,0,atom.com,0,unknown,tier_d,
worldofai.beehiiv.com,rishit.patel@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,rishitpatel@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,rpatel@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,world.aitoolsfyi@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,worldaitoolsfyi@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,waitoolsfyi@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,zucks.btch@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,zucksbtch@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
worldofai.beehiiv.com,zbtch@orldofai.beehiiv.com,https://worldofai.beehiiv.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,worldofai.beehiiv.com,40,unknown,tier_d,inferred
writerzen.net,support@writerzen.net,https://writerzen.net/,httpx,site_page,cf_obfuscated,0,100,high,site_source|useful_mailbox|domain_match_exact|sightings_22|verified|band:tier_a,22,verified,90,writerzen.net,90,valid,tier_a,observed
writerzen.net,hello@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,contact@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,sales@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,support@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,team@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,info@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,14,reject,inferred_candidate|generic_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,hi@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,media@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
writerzen.net,press@riterzen.net,https://writerzen.net/,inferred,pattern_inferred,role_probe,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,writerzen.net,40,unknown,tier_d,inferred
wyloapp.com,support@wyloapp.com,https://www.wyloapp.com/,httpx,site_page,mailto,0,100,high,site_source|useful_mailbox|domain_match_exact|sightings_22|verified|band:tier_a,22,verified,90,wyloapp.com,90,valid,tier_a,observed
wyloapp.com,hello@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,contact@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,sales@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,support@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,team@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,21,reject,inferred_candidate|useful_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,info@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,14,reject,inferred_candidate|generic_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,hi@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,media@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,press@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,role_probe,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,wylo.plans@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,wyloplans@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,wplans@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,flexible.communities@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,flexiblecommunities@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,fcommunities@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,custom.plan@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,customplan@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,cplan@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,starter.bundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,starterbundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,sbundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,growth.bundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,growthbundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,gbundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,business.bundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_first_dot_last,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,businessbundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_concat,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
wyloapp.com,bbundle@yloapp.com,https://www.wyloapp.com/,inferred,pattern_inferred,pattern_f_initial,0,11,reject,inferred_candidate|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,wyloapp.com,40,unknown,tier_d,inferred
x2image.app,contact@mountainlabs.one,https://www.x2image.app/privacy,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified|band:tier_b,1,verified,90,x2image.app,40,valid,tier_b,observed
x2image.app,admin@mountainlabs.one,https://www.x2image.app/,httpx,site_page,mailto,0,89,high,site_source|generic_mailbox|domain_mismatch|sightings_2|verified|band:tier_b,2,verified,90,x2image.app,40,valid,tier_b,observed
x2image.app,hello@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,46,low,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_c,1,risky,45,x2image.app,90,unknown,tier_c,inferred
x2image.app,contact@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,46,low,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_c,1,risky,45,x2image.app,90,unknown,tier_c,inferred
x2image.app,sales@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,46,low,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_c,1,risky,45,x2image.app,90,unknown,tier_c,inferred
x2image.app,support@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,46,low,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_c,1,risky,45,x2image.app,90,unknown,tier_c,inferred
x2image.app,team@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,46,low,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_c,1,risky,45,x2image.app,90,unknown,tier_c,inferred
x2image.app,info@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,39,low,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,x2image.app,90,unknown,tier_d,inferred
x2image.app,hi@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,36,low,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,x2image.app,90,unknown,tier_d,inferred
x2image.app,media@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,36,low,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,x2image.app,90,unknown,tier_d,inferred
x2image.app,press@x2image.app,https://www.x2image.app/,inferred,pattern_inferred,role_probe,0,36,low,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,x2image.app,90,unknown,tier_d,inferred
xtractly.io,,,,,,,0,reject,no_emails_found,0,unknown,0,xtractly.io,0,unknown,tier_d,
xuperauth.com,,,,,,,0,reject,no_emails_found,0,unknown,0,xuperauth.com,0,unknown,tier_d,
yarnit.app,hello@yarnit.app,https://www.yarnit.app/,httpx,site_page,jsonld,0,100,high,site_source|useful_mailbox|domain_match_exact|sightings_25|verified|band:tier_a,25,verified,90,yarnit.app,90,valid,tier_a,observed
yarnit.app,akash@yarnit.app,https://www.yarnit.app/privacy-policy,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_2|verified|band:tier_a,2,verified,90,yarnit.app,90,valid,tier_a,observed
yarnit.app,info@yarnit.app,https://www.yarnit.app/terms-conditions,httpx,site_page,html,1,100,high,site_source|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,yarnit.app,90,valid,tier_a,observed
yarnit.app,contact@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,sales@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,support@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,team@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,hi@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,media@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,press@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,yarnit.innovations@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,yarnitinnovations@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,yinnovations@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,alakshit.tripathi@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,alakshittripathi@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,atripathi@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,mitch.gross@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,mitchgross@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,mgross@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,saikat.chakraborty@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,saikatchakraborty@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
yarnit.app,schakraborty@yarnit.app,https://www.yarnit.app/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,yarnit.app,90,valid,tier_c,inferred
youtab.ai,,,,,,,0,reject,no_emails_found,0,unknown,0,youtab.ai,0,unknown,tier_d,
news.zoom.us,,,,,,,0,reject,no_emails_found,0,unknown,0,news.zoom.us,0,unknown,tier_d,
gitstart.com,privacy@gitstart.com,https://gitstart.com/privacy-policy,httpx,site_page,mailto,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,gitstart.com,90,valid,tier_a,observed
gitstart.com,support@gitstart.com,https://gitstart.com/terms,httpx,site_page,mailto,1,100,high,site_source|useful_mailbox|domain_match_exact|sightings_2|verified|band:tier_a,2,verified,90,gitstart.com,90,valid,tier_a,observed
gitstart.com,hello@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
gitstart.com,contact@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
gitstart.com,sales@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
gitstart.com,team@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
gitstart.com,info@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
gitstart.com,hi@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
gitstart.com,media@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
gitstart.com,press@gitstart.com,https://gitstart.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,gitstart.com,90,valid,tier_c,inferred
99booksstore.com,,,,,,,0,reject,no_emails_found,0,unknown,0,99booksstore.com,0,unknown,tier_d,
abboocandleco.com,michelle@abboocandleco.com,https://abboocandleco.com/pages/markets,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,abboocandleco.com,90,valid,tier_a,observed
abboocandleco.com,hello@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,contact@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,sales@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,support@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,team@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,info@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,hi@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,media@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
abboocandleco.com,press@abboocandleco.com,https://abboocandleco.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,abboocandleco.com,90,valid,tier_c,inferred
